Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Spain","NET_ES203A","CCAA Asturias","ES1272A","CONSTITUCIÓN","SP_33024025_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","9.950","ug/m3","98.76","1","Traffic","Urban","-5.6735","43.5299","29.0","Gijón                                                                           ","ES023C1                                           ","271717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33024025_9_49.parquet","hour"
"Spain","NET_ES203A","CCAA Asturias","ES1269A","PALACIO DE DEPORTES","SP_33044030_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.748","ug/m3","80.07","1","Traffic","Urban","-5.8330","43.3665","180.0","Oviedo                                                                          ","ES013C1                                           ","219910","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33044030_9_49.parquet","hour"
"Spain","NET_ES203A","CCAA Asturias","ES1572A","PURIFICACIÓN TOMÁS","SP_33044032_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.915","ug/m3","98.21","1","Background","Urban","-5.8728","43.3727","276.0","Oviedo                                                                          ","ES013C1                                           ","219910","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33044032_9_49.parquet","hour"
"Spain","NET_ES203A","CCAA Asturias","ES1974A","MONTEVIL","SP_33024031_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.624","ug/m3","98.70","1","Background","Urban","-5.6707","43.5166","51.0","Gijón                                                                           ","ES023C1                                           ","271717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33024031_9_49.parquet","hour"
"Spain","NET_ES131A","Ayto Madrid","ES0118A","ESCUELAS AGUIRRE","SP_28079008_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.228","ug/m3","98.94","1","Traffic","Urban","-3.6822","40.4217","672.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079008_9_47.parquet","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1937A","MENDEZ ALVARO","SP_28079047_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.429","ug/m3","96.42","1","Background","Urban","-3.6867","40.3981","609.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079047_9_47.parquet","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1940A","PLAZA CASTILLA-CANAL","SP_28079050_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","9.574","ug/m3","99.35","1","Traffic","Urban","-3.6883","40.4658","729.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079050_9_47.parquet","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1938A","CASTELLANA","SP_28079048_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","9.786","ug/m3","99.44","1","Traffic","Urban","-3.6903","40.4397","676.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079048_9_47.parquet","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1525A","CUATRO CAMINOS-PABLO IGLESIAS","SP_28079038_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.060","ug/m3","99.66","1","Traffic","Urban","-3.7064","40.4453","699.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079038_9_47.parquet","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1943A","PLAZA ELÍPTICA","SP_28079056_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.789","ug/m3","98.38","1","Traffic","Urban","-3.7186","40.3847","605.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079056_9_47.parquet","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1193A","CASA DE CAMPO","SP_28079024_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.364","ug/m3","45.83","1","Background","Suburban","-3.7492","40.4200","645.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079024_9_47.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1764A","IGUESTE","SP_38011005_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.962","ug/m3","99.41","1","Industrial","Suburban","-16.3720","28.3805","215.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38011005_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1767A","BUZANADA","SP_38006002_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.483","ug/m3","96.59","1","Background","Suburban","-16.6530","28.0726","308.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38006002_9_46.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1980A","EL PILAR-STA CRUZ DE LA PALMA","SP_38037001_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.136","ug/m3","99.12","1","Industrial","Urban","-17.7646","28.6860","52.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38037001_9_47.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1978A","CASA PALACIO-PUERTO DEL ROSARIO","SP_35017003_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.190","ug/m3","93.48","1","Background","Urban","-13.8608","28.4984","23.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35017003_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1772A","BARRANCO HONDO","SP_38011006_9_A","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","9.843","ug/m3","98.55","1","Industrial","Suburban","-16.3581","28.3934","396.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38011006_9_A.parquet","hour"
"Spain","NET_ES208A","CCAA Castilla y León","ES0365A","VILLALBA DE GUARDO","SP_34214001_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","4.592","ug/m3","99.61","1","Industrial","Rural","-4.8272","42.7036","1050.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_34214001_9_46.parquet","hour"
"Spain","NET_ES203A","CCAA Asturias","ES2069A","SANTA BÁRBARA","SP_33024032_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.749","ug/m3","99.30","1","Background","Suburban","-5.6895","43.5229","40.0","Gijón                                                                           ","ES023C1                                           ","271717","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33024032_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1866A","PARQUE DE LA PIEDRA","SP_35017002_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.422","ug/m3","98.90","1","Industrial","Urban","-13.8537","28.5028","15.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35017002_9_47.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1756A","CALETILLA","SP_38011004_9_A","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.368","ug/m3","97.36","1","Industrial","Urban","-16.3619","28.3767","24.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38011004_9_A.parquet","hour"
"Spain","NET_ES208A","CCAA Castilla y León","ES0360A","LILLO","SP_24070001_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.537","ug/m3","90.38","1","Industrial","Rural","-6.6039","42.7814","700.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_24070001_9_49.parquet","hour"
"Spain","NET_ES203A","CCAA Asturias","ES1353A","SAMA I","SP_33031032_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.005","ug/m3","75.56","1","Background","Urban","-5.6796","43.2941","216.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33031032_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1766A","EL RÍO","SP_38006003_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.085","ug/m3","98.62","1","Industrial","Suburban","-16.5237","28.1451","500.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38006003_9_46.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1760A","GRANADILLA","SP_38017003_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.766","ug/m3","98.54","1","Industrial","Suburban","-16.5776","28.1125","580.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38017003_9_46.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES2025A","EL CHARCO-PTO DEL ROSARIO","SP_35017005_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.440","ug/m3","97.20","1","Industrial","Urban","-13.8490","28.5062","15.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35017005_9_49.parquet","hour"
"Spain","NET_ES203A","CCAA Asturias","ES2054A","SALINAS","SP_33004052_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.962","ug/m3","98.24","1","Background","Suburban","-5.9583","43.5705","8.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33004052_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1956A","SAN ANTONIO-BREÑA BAJA","SP_38009001_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.046","ug/m3","62.76","1","Background","Suburban","-17.7716","28.6454","208.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38009001_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1865A","CENTRO DE ARTE JUAN ISMAEL","SP_35017001_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.613","ug/m3","98.57","1","Industrial","Urban","-13.8524","28.5003","20.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35017001_9_47.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1952A","POLIDEPORTIVO AFONSO-ARUCAS","SP_35006001_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.469","ug/m3","91.78","1","Background","Suburban","-15.5209","28.1113","226.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35006001_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1768A","GALLETAS","SP_38006001_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.804","ug/m3","98.17","1","Background","Urban","-16.6559","28.0077","3.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38006001_9_46.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1762A","MÉDANO","SP_38017001_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.739","ug/m3","97.24","1","Industrial","Urban","-16.5360","28.0473","12.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38017001_9_46.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1864A","COSTA TEGUISE","SP_35024001_9_A","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.036","ug/m3","94.78","1","Industrial","Suburban","-13.5166","28.9903","36.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35024001_9_A.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1920A","LA HIDALGA-ARAFO","SP_38004001_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","9.779","ug/m3","95.17","1","Background","Suburban","-16.3997","28.3372","275.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38004001_9_49.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1769A","SAN MIGUEL DE TAJAO","SP_38005001_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.563","ug/m3","98.23","1","Industrial","Suburban","-16.4716","28.1114","30.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38005001_9_46.parquet","hour"
"Spain","NET_ES205A","CCAA Islas Canarias","ES1763A","CASTILLO DEL ROMERAL","SP_35019004_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.967","ug/m3","98.22","1","Industrial","Urban","-15.4612","27.8013","13.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35019004_9_47.parquet","hour"
"Sweden","NET-SE0007C","Göteborgsregionens luftvårdsförbund","SE0067A","Göteborg Haga","SPO-SE0067A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.732","ug/m3","77.09","1","Traffic","Urban","11.9605","57.6979","9.0","Göteborg                                                                        ","SE002K1                                           ","564039","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0067A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE37479","Sollentuna Ekmans Väg 11","SPO-SE37479_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.863","ug/m3","99.99","1","Traffic","Urban","17.9199","59.4890","39.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE37479_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE0027A","Stockholm Sveavägen 59 Gata","SPO-SE0027A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.217","ug/m3","84.91","1","Traffic","Urban","18.0583","59.3408","8.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0027A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE0022A","Stockholm Torkel Knutssongatan","SPO-SE0022A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","4.848","ug/m3","98.58","1","Background","Urban","18.0578","59.3160","58.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0022A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE34399","Sollentuna E4 Eriksbergsskolan","SPO-SE34399_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.590","ug/m3","99.21","1","Background","Urban","17.9577","59.4102","39.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE34399_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE0071A","Sollentuna E4 Häggvik","SPO-SE0071A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.340","ug/m3","99.74","1","Traffic","Urban","17.9233","59.4422","34.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0071A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE0087A","Stockholm E4/E20 Lilla Essingen","SPO-SE0087A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.153","ug/m3","96.48","1","Traffic","Urban","18.0044","59.3255","16.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0087A_06001_100.parquet","hour"
"Sweden","NET-SE2480A","Umeå","SE0059A","Umeå Västra Esplanaden","SPO-SE0059A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","4.941","ug/m3","99.81","1","Traffic","Urban","20.2585","63.8289","15.0","Umeå                                                                            ","SE005C1                                           ","125080","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0059A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE0104A","Uppsala Klostergatan","SPO-SE0104A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","4.532","ug/m3","24.25","1","Background","Urban","17.6357","59.8601","22.0","Uppsala                                                                         ","SE006C1                                           ","219914","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0104A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE0003A","Stockholm Hornsgatan 108 Gata","SPO-SE0003A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.510","ug/m3","94.20","1","Traffic","Urban","18.0488","59.3172","24.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0003A_06001_100.parquet","hour"
"Sweden","NET-SE0005C","Naturvårdsverket","SE0004A","Göteborg Femman","SPO-SE0004A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.702","ug/m3","87.83","1","Background","Urban","11.9702","57.7090","31.3","Göteborg                                                                        ","SE002K1                                           ","564039","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0004A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE157992","Stockholm St Eriksgatan 83","SPO-SE157992_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.339","ug/m3","99.32","1","Traffic","Urban","18.0370","59.3405","17.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE157992_06001_100.parquet","hour"
"Sweden","NET-SE0001C","Skånes Luftvårdsförbund","SE0058A","Malmö Dalaplan","SPO-SE0058A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.934","ug/m3","96.27","1","Traffic","Urban","13.0062","55.5847","11.0","Malmö                                                                           ","SE003C1                                           ","333633","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0058A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE156417","Uppsala Kungsgatan 67","SPO-SE156417_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.628","ug/m3","99.99","1","Traffic","Urban","17.6463","59.8571","15.0","Uppsala                                                                         ","SE006C1                                           ","219914","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE156417_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE159404","Uppsala Dragarbrunnsgatan 23 tak","SPO-SE159404_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.511","ug/m3","73.81","1","Background","Urban","17.6376","59.8605","23.0","Uppsala                                                                         ","SE006C1                                           ","219914","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE159404_06001_100.parquet","hour"
"Sweden","NET-SE0001C","Skånes Luftvårdsförbund","SE0001A","Malmö Rådhuset","SPO-SE0001A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","9.409","ug/m3","93.58","1","Background","Urban","13.0020","55.6064","25.0","Malmö                                                                           ","SE003C1                                           ","333633","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0001A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE159402","Sollentuna Danderydsvägen","SPO-SE159402_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.794","ug/m3","93.00","1","Traffic","Urban","17.9550","59.4459","14.0","Stockholm (greater city)                                                        ","SE001K1                                           ","1745766","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE159402_06001_100.parquet","hour"
"Sweden","NET-SE0013C","Kronobergs Luftvårdsförbund","SE32082","Växjö Storgatan 71","SPO-SE32082_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","9.601","ug/m3","98.80","1","Traffic","Urban","14.7861","56.8786","165.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE32082_06001_100.parquet","hour"
"Sweden","NET-SE0012C","Samverkan för luftövervakning i Västernorrland","SE0095A","Sundsvall Köpmangatan","SPO-SE0095A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.241","ug/m3","91.52","1","Traffic","Urban","17.3089","62.3886","7.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0095A_06001_100.parquet","hour"
"Sweden","NET-SE0004C","Östra Sveriges Luftvårdsförbund","SE0066A","Norr Malma","SPO-SE0066A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","4.511","ug/m3","95.96","1","Background","Rural","18.6313","59.8324","24.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SE/SPO-SE0066A_06001_100.parquet","hour"
