Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0567A,Belfast Centre - UKA00212,GB_SamplingPoint_65115,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.595,ug/m3,87.89,1,Background,Urban,-5.9288,54.5996,10,Greater Belfast                                                                 ,UK012K1                                           ,484559,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65115.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0926A,Leeds Headingley Kerbside - UKA00527,GB_SamplingPoint_65530,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.338,ug/m3,92.47,1,Traffic,Urban,-1.5764,53.82,85,Leeds                                                                           ,UK003C1                                           ,787020,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65530.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0896A,Swansea Roadside - UKA00497,GB_SamplingPoint_63561,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.859,ug/m3,94.47,1,Traffic,Urban,-3.9474,51.6327,61,Swansea                                                                         ,UK517C1                                           ,245973,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_63561.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0583A,Middlesbrough - UKA00220,GB_SamplingPoint_65321,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.259,ug/m3,95.95,1,Industrial,Urban,-1.2209,54.5693,10,Middlesbrough                                                                   ,UK559C1                                           ,140592,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65321.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB1062A,Greenock A8 Roadside - UKA00621,GB_SamplingPoint_76027,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.558,ug/m3,99.74,1,Traffic,Urban,-4.7344,55.9441,9,Inverclyde (Greenock)                                                           ,UK584C1                                           ,78455,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_76027.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB1013A,Birmingham Acocks Green - UKA00559,GB_SamplingPoint_72915,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.639,ug/m3,96.93,1,Background,Urban,-1.83,52.4372,134,West Midlands urban area                                                        ,UK002K1                                           ,2543414,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_72915.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB1046A,Chesterfield Loundsley Green - UKA00604,GB_SamplingPoint_75169,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.359,ug/m3,87.87,1,Background,Urban,-1.455,53.2441,98,Chesterfield                                                                    ,UK047C1                                           ,104604,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_75169.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB1067A,Birmingham A4540 Roadside - UKA00626,GB_SamplingPoint_76227,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.799,ug/m3,99.21,1,Traffic,Urban,-1.875,52.4761,109,West Midlands urban area                                                        ,UK002K1                                           ,2543414,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_76227.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0025A,"""Jelsava - Jesenskeho""",SPO-SK0025A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,21.054,ug/m3,96.87,1,Background,Urban,20.2404,48.6312,289,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0025A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0027A,"""Handlova - Morovianska cesta""",SPO-SK0027A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.227,ug/m3,98.39,1,Background,Urban,18.7564,48.7331,448,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0027A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0050A,"""Prievidza - Malonecpalska""",SPO-SK0050A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,14.498,ug/m3,97.05,1,Background,Urban,18.6281,48.7827,276,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0050A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0265A,"""Krompachy - SNP""",SPO-SK0265A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,17.691,ug/m3,98.54,1,Traffic,Urban,20.8741,48.9156,372,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0265A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0018A,"""Velka Ida - Letna""",SPO-SK0018A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,20.967,ug/m3,98.89,1,Industrial,Suburban,21.1752,48.5921,209,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0018A_06001_100.parquet,hour
Slovakia,NET-SK004A,"""EMEP and Rural""",SK0004R,"""Stara Lesna - AU SAV EMEP/O3""",SPO-SK0004R_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.213,ug/m3,98.97,1,Background,Rural,20.2895,49.1514,808,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0004R_06001_100.parquet,hour
Slovakia,NET-SK004A,"""EMEP and Rural""",SK0007R,"""Topolniky - Aszod/EMEP""",SPO-SK0007R_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,14.376,ug/m3,93.08,1,Background,Rural,17.8601,47.9594,113,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0007R_06001_100.parquet,hour
Norway,NET_NO017A,NO017A,NO0099A,Eilif Dues vei,SPO_NO0099A_6001_1712,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.714,ug/m3,97.72,1,Traffic,Suburban,10.612,59.9061,12,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0099A_6001_1712.parquet,hour
Norway,NET_NO007A,NO007A,NO0115A,Furulund,SPO_NO0115A_6001_2472,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.931,ug/m3,79.71,1,Industrial,Suburban,9.6956,59.0573,35,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0115A_6001_2472.parquet,hour
Norway,NET_NO003A,NO003A,NO0073A,Sofienbergparken,SPO_NO0073A_6001_1119,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.044,ug/m3,96.34,1,Background,Urban,10.7657,59.9231,24,Oslo                                                                            ,NO001C1                                           ,623966,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0073A_6001_1119.parquet,hour
Norway,NET_NO026A,NO026A,NO0103A,"Minnesundvegen, Gjøvik",SPO_NO0103A_6001_1665,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.759,ug/m3,89.9,1,Traffic,Suburban,10.6967,60.7909,130,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0103A_6001_1665.parquet,hour
Norway,NET_NO009A,NO009A,NO0065A,Våland,SPO_NO0065A_6001_53,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.066,ug/m3,99.73,1,Background,Suburban,5.7314,58.9616,34,Stavanger                                                                       ,NO004C1                                           ,129191,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0065A_6001_53.parquet,hour
Norway,NET_NO014A,NO014A,NO0105A,Nygaardsgata,SPO_NO0105A_6001_2961,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.336,ug/m3,97.37,1,Background,Suburban,10.9401,59.2102,18,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0105A_6001_2961.parquet,hour
Norway,NET_NO020A,NO020A,NO0112A,Kransen,SPO_NO0112A_6001_1222,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.242,ug/m3,98.36,1,Traffic,Suburban,10.6618,59.4335,100,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0112A_6001_1222.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0884A,Bristol St Pauls - UKA00494,GB_SamplingPoint_65086,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.759,ug/m3,85.42,1,Background,Urban,-2.5845,51.4628,15,Bristol                                                                         ,UK011C1                                           ,461329,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65086.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0728A,Southend-on-Sea - UKA00409,GB_SamplingPoint_65376,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.64,ug/m3,97.44,1,Background,Urban,0.6784,51.5442,37,Southend-on-Sea (greater city)                                                  ,UK541K1                                           ,272078,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65376.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0568A,Newcastle Centre - UKA00213,GB_SamplingPoint_65080,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.833,ug/m3,94.01,1,Background,Urban,-1.6105,54.9782,45,Tyneside conurbation                                                            ,UK013K1                                           ,855622,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65080.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0755A,Wrexham - UKA00440,GB_SamplingPoint_76689,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.869,ug/m3,80.35,1,Traffic,Urban,-3.0028,53.0422,70,Wrexham                                                                         ,UK022C1                                           ,135849,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_76689.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0643A,Leamington Spa - UKA00265,GB_SamplingPoint_65318,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.817,ug/m3,96.85,1,Background,Urban,-1.5331,52.2888,55,Warwick                                                                         ,UK564C1                                           ,141383,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65318.parquet,hour
Norway,NET_NO004A,NO004A,NO0120A,Klosterhaugen,SPO_NO0120A_6001_2903,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.797,ug/m3,99.83,1,Background,Urban,5.3127,60.3959,35,Bergen                                                                          ,NO002C1                                           ,267950,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0120A_6001_2903.parquet,hour
Norway,NET_NO004A,NO004A,NO0059A,Danmarks plass,SPO_NO0059A_6001_13,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.685,ug/m3,99.71,1,Traffic,Urban,5.3404,60.3741,20,Bergen                                                                          ,NO002C1                                           ,267950,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0059A_6001_13.parquet,hour
Norway,NET_NO001A,NO001A,NO0101A,"Rv 4, Aker sykehus",SPO_NO0101A_6001_333,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,4.036,ug/m3,89.97,1,Traffic,Suburban,10.798,59.941,148,Oslo                                                                            ,NO001C1                                           ,623966,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0101A_6001_333.parquet,hour
Poland,NET_PL_DS_AQ,Dolnośląska Sieć Monitoringu Powietrza,PL0194A,"Wrocław, wyb. Conrada-Korzeniowskiego",SPO_PL0194A_6001_001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,18.209,ug/m3,98.7,1,Background,Urban,17.0293,51.1294,114,Wroclaw                                                                         ,PL004C1                                           ,640648,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PL/SPO_PL0194A_6001_001.parquet,hour
Norway,NET_NO001A,NO001A,NO0122A,E6 Alna senter,SPO_NO0122A_6001_2946,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.166,ug/m3,97.73,1,Traffic,Suburban,10.8504,59.9256,95,Oslo                                                                            ,NO001C1                                           ,623966,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0122A_6001_2946.parquet,hour
Norway,NET_NO004A,NO004A,NO0121A,Rådal,SPO_NO0121A_6001_2889,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.002,ug/m3,99.85,1,Traffic,Suburban,5.3246,60.2943,35,Bergen                                                                          ,NO002C1                                           ,267950,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0121A_6001_2889.parquet,hour
Slovakia,NET-SK004A,"""EMEP and Rural""",SK0406A,"""Kolonicke sedlo""",SPO-SK0406A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.654,ug/m3,96.39,1,Background,Rural,22.2737,48.9349,431,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0406A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0407A,"""Malacky - Mierove namestie""",SPO-SK0407A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.709,ug/m3,98.73,1,Traffic,Urban,17.019,48.4369,197,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0407A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0031A,"""Vranov nad Toplou - M. R. Stefanika""",SPO-SK0031A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.835,ug/m3,98.68,1,Background,Urban,21.6876,48.8864,133,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0031A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0039A,"""Martin - Jesenskeho""",SPO-SK0039A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.003,ug/m3,98.53,1,Traffic,Urban,18.9214,49.0597,383,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0039A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0013A,"""Bystricany - Rozvodna SSE""",SPO-SK0013A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.095,ug/m3,98.33,1,Background,Suburban,18.5141,48.667,261,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0013A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0268A,"""Ziar nad Hronom - Jilemnickeho""",SPO-SK0268A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.914,ug/m3,98.73,1,Background,Urban,18.8425,48.5996,296,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0268A_06001_100.parquet,hour
Slovakia,NET-SK001A,"""Urban and Local Air Quality Monitoring Network""",SK0037A,"""Humenne - Nam. slobody""",SPO-SK0037A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,17.699,ug/m3,98.16,1,Background,Urban,21.9137,48.9309,160,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/SK/SPO-SK0037A_06001_100.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0658A,Stoke-on-Trent Centre - UKA00337,GB_SamplingPoint_65235,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.471,ug/m3,97.19,1,Background,Urban,-2.1751,53.0282,172,Stoke-on-trent                                                                  ,UK027K1                                           ,384832,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65235.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0584A,Leeds Centre - UKA00222,GB_SamplingPoint_65284,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.309,ug/m3,94.74,1,Background,Urban,-1.5465,53.8038,78,Leeds                                                                           ,UK003C1                                           ,787020,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_65284.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB1034A,Coventry Allesley - UKA00592,GB_SamplingPoint_74635,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.083,ug/m3,93.93,1,Background,Urban,-1.5602,52.4116,98,Coventry                                                                        ,UK025C1                                           ,363467,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_74635.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB0687A,Plymouth Centre - UKA00360,GB_SamplingPoint_66228,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.123,ug/m3,94.76,1,Background,Urban,-4.1424,50.3717,18,Plymouth                                                                        ,UK516C1                                           ,263085,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_66228.parquet,hour
United Kingdom,GB_Network_1,UK Air Quality e-Reporting monitoring network for compliance & informative reporting,GB1025A,London Teddington Bushy Park - UKA00572,GB_SamplingPoint_74469,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.822,ug/m3,93.17,1,Background,Urban,-0.3456,51.4253,11,London (greater city)                                                           ,UK001K2                                           ,8866541,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GB/GB_SamplingPoint_74469.parquet,hour
Spain,NET_ES205A,CCAA Islas Canarias,ES1866A,PARQUE DE LA PIEDRA,SP_35017002_9_47,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.839,ug/m3,96.74,1,Industrial,Urban,-13.8537,28.5028,15,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35017002_9_47.parquet,hour
Spain,NET_ES205A,CCAA Islas Canarias,ES1767A,BUZANADA,SP_38006002_9_46,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.389,ug/m3,99.04,1,Background,Suburban,-16.653,28.0726,308,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38006002_9_46.parquet,hour
Spain,NET_ES207A,CCAA Cast. la Mancha,ES1277A,INSTITUTO Nº 3,SP_13071016_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,17.539,ug/m3,96.89,1,Industrial,Suburban,-4.1083,38.6807,675,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_13071016_9_49.parquet,hour
Spain,NET_ES205A,CCAA Islas Canarias,ES1977A,CAMPING TEMISAS-STA LUCÍA DE T.,SP_35022002_9_47,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.725,ug/m3,98.13,1,Background,Suburban,-15.4883,27.8983,460,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35022002_9_47.parquet,hour
Spain,NET_ES208A,CCAA Castilla y León,ES0365A,VILLALBA DE GUARDO,SP_34214001_9_46,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,3.998,ug/m3,99.67,1,Industrial,Rural,-4.8272,42.7036,1050,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_34214001_9_46.parquet,hour
Spain,NET_ES210A,CCAA Com. Valenciana,ES1543A,ZORITA,SP_12141002_9_46,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.882,ug/m3,97.51,1,Background,Rural,-0.1694,40.735,619,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_12141002_9_46.parquet,hour
Spain,NET_ES210A,CCAA Com. Valenciana,ES1671A,VILLAR DEL ARZOBISPO,SP_46258001_9_46,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.589,ug/m3,85.35,1,Background,Rural,-0.8319,39.7081,430,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_46258001_9_46.parquet,hour
Norway,NET_NO006A,NO006A,NO0060A,Elgeseter,SPO_NO0060A_6001_1686,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,5.653,ug/m3,98.6,1,Traffic,Urban,10.3968,63.4175,20,Trondheim                                                                       ,NO003C1                                           ,179692,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NO/SPO_NO0060A_6001_1686.parquet,hour
Poland,NET_PL_MZ_AQ,Mazowiecka Sieć Monitoringu Powietrza,PL0138A,"Radom, ul. Tochtermana",SPO_PL0138A_6001_001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,21.499,ug/m3,98.28,1,Background,Urban,21.1475,51.3991,159,Radom                                                                           ,PL025C1                                           ,213029,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/PL/SPO_PL0138A_6001_001.parquet,hour
